"salary_id","employee_id","month","year","base_salary","house_rent_allowance","medical_allowance","conveyance_allowance","gross_salary","provident_fund","income_tax","other_deductions","total_deductions","net_salary","payment_date","bank_account"
1977,1170,9,2023,116356.38,17453.46,5817.82,4674,144301.65,11635.64,3317.82,607,15560.46,128741.2,"2023-09-25","7741-7698-3620-3315"
1978,1170,10,2023,108756.31,16313.45,5437.82,2630,133137.58,10875.63,2937.82,1647,15460.45,117677.13,"2023-10-26","7741-7698-3620-3315"
1979,1170,11,2023,116367.85,17455.18,5818.39,3346,142987.42,11636.79,3318.39,1341,16296.18,126691.24,"2023-11-27","7741-7698-3620-3315"
1980,1170,12,2023,112409.86,16861.48,5620.49,4112,139003.84,11240.99,3120.49,753,15114.48,123889.36,"2023-12-25","7741-7698-3620-3315"
1981,1171,1,2023,30240.23,4536.03,1512.01,2952,39240.28,3024.02,0.0,1620,4644.02,34596.26,"2023-01-26","6224-2399-5998-9748"
1982,1171,2,2023,29227.09,4384.06,1461.35,2044,37116.5,2922.71,0.0,1031,3953.71,33162.8,"2023-02-28","6224-2399-5998-9748"
1983,1171,3,2023,28688.91,4303.34,1434.45,3662,38088.69,2868.89,0.0,1467,4335.89,33752.8,"2023-03-25","6224-2399-5998-9748"
1984,1171,4,2023,29234.83,4385.22,1461.74,4063,39144.79,2923.48,0.0,586,3509.48,35635.31,"2023-04-26","6224-2399-5998-9748"
1985,1171,5,2023,30111.36,4516.7,1505.57,2619,38752.63,3011.14,0.0,556,3567.14,35185.49,"2023-05-26","6224-2399-5998-9748"
1986,1171,6,2023,29837.82,4475.67,1491.89,4909,40714.39,2983.78,0.0,1960,4943.78,35770.61,"2023-06-26","6224-2399-5998-9748"
1987,1171,7,2023,27882.77,4182.42,1394.14,3148,36607.32,2788.28,0.0,668,3456.28,33151.05,"2023-07-28","6224-2399-5998-9748"
1988,1171,8,2023,27557.68,4133.65,1377.88,4459,37528.22,2755.77,0.0,572,3327.77,34200.45,"2023-08-26","6224-2399-5998-9748"
1989,1171,9,2023,28605.51,4290.83,1430.28,4302,38628.62,2860.55,0.0,1964,4824.55,33804.07,"2023-09-26","6224-2399-5998-9748"
1990,1171,10,2023,27982.21,4197.33,1399.11,3161,36739.66,2798.22,0.0,693,3491.22,33248.44,"2023-10-25","6224-2399-5998-9748"
1991,1171,11,2023,29356.07,4403.41,1467.8,4590,39817.28,2935.61,0.0,829,3764.61,36052.68,"2023-11-26","6224-2399-5998-9748"
1992,1171,12,2023,29092.17,4363.82,1454.61,4064,38974.6,2909.22,0.0,734,3643.22,35331.38,"2023-12-25","6224-2399-5998-9748"
1993,1172,1,2023,42291.51,6343.73,2114.58,2212,52961.81,4229.15,0.0,1080,5309.15,47652.66,"2023-01-25","6134-9698-2529-7042"
1994,1172,2,2023,42636.35,6395.45,2131.82,2014,53177.62,4263.64,0.0,1452,5715.64,47461.99,"2023-02-26","6134-9698-2529-7042"
1995,1172,3,2023,41582.08,6237.31,2079.1,3448,53346.49,4158.21,0.0,728,4886.21,48460.28,"2023-03-25","6134-9698-2529-7042"
1996,1172,4,2023,45421.18,6813.18,2271.06,4091,58596.41,4542.12,0.0,525,5067.12,53529.3,"2023-04-25","6134-9698-2529-7042"
1997,1172,5,2023,45475.62,6821.34,2273.78,3999,58569.74,4547.56,0.0,1292,5839.56,52730.18,"2023-05-25","6134-9698-2529-7042"
1998,1172,6,2023,43670.45,6550.57,2183.52,4112,56516.54,4367.05,0.0,658,5025.05,51491.5,"2023-06-26","6134-9698-2529-7042"
1999,1172,7,2023,44646.22,6696.93,2232.31,2011,55586.46,4464.62,0.0,920,5384.62,50201.84,"2023-07-25","6134-9698-2529-7042"
2000,1172,8,2023,45750.71,6862.61,2287.54,4533,59433.86,4575.07,0.0,1790,6365.07,53068.79,"2023-08-27","6134-9698-2529-7042"
2001,1172,9,2023,43214.41,6482.16,2160.72,3168,55025.29,4321.44,0.0,1883,6204.44,48820.85,"2023-09-26","6134-9698-2529-7042"
2002,1172,10,2023,44669.91,6700.49,2233.5,2665,56268.9,4466.99,0.0,756,5222.99,51045.91,"2023-10-27","6134-9698-2529-7042"
2003,1172,11,2023,42295.98,6344.4,2114.8,3935,54690.18,4229.6,0.0,726,4955.6,49734.58,"2023-11-28","6134-9698-2529-7042"
2004,1172,12,2023,42308.95,6346.34,2115.45,2765,53535.73,4230.89,0.0,976,5206.89,48328.84,"2023-12-28","6134-9698-2529-7042"
2005,1173,1,2023,45332.76,6799.91,2266.64,3753,58152.31,4533.28,0.0,1628,6161.28,51991.04,"2023-01-26","2091-9191-3179-6703"
2006,1173,2,2023,41813.39,6272.01,2090.67,3998,54174.07,4181.34,0.0,1457,5638.34,48535.73,"2023-02-27","2091-9191-3179-6703"
2007,1173,3,2023,43838.57,6575.79,2191.93,3156,55762.29,4383.86,0.0,1478,5861.86,49900.43,"2023-03-27","2091-9191-3179-6703"
2008,1173,4,2023,41888.69,6283.3,2094.43,3539,53805.43,4188.87,0.0,1222,5410.87,48394.56,"2023-04-25","2091-9191-3179-6703"
2009,1173,5,2023,45233.29,6784.99,2261.66,2330,56609.95,4523.33,0.0,808,5331.33,51278.62,"2023-05-28","2091-9191-3179-6703"
2010,1173,6,2023,42902.11,6435.32,2145.11,2694,54176.53,4290.21,0.0,1550,5840.21,48336.32,"2023-06-25","2091-9191-3179-6703"
2011,1173,7,2023,44831.26,6724.69,2241.56,2579,56376.51,4483.13,0.0,818,5301.13,51075.38,"2023-07-28","2091-9191-3179-6703"
2012,1173,8,2023,42548.16,6382.22,2127.41,4460,55517.79,4254.82,0.0,1483,5737.82,49779.98,"2023-08-27","2091-9191-3179-6703"
2013,1173,9,2023,42641.47,6396.22,2132.07,2589,53758.76,4264.15,0.0,968,5232.15,48526.62,"2023-09-26","2091-9191-3179-6703"
2014,1173,10,2023,44764.02,6714.6,2238.2,3404,57120.82,4476.4,0.0,1712,6188.4,50932.42,"2023-10-25","2091-9191-3179-6703"
2015,1173,11,2023,45256.56,6788.48,2262.83,4382,58689.87,4525.66,0.0,1406,5931.66,52758.22,"2023-11-27","2091-9191-3179-6703"
2016,1173,12,2023,44625.38,6693.81,2231.27,3052,56602.46,4462.54,0.0,1672,6134.54,50467.92,"2023-12-28","2091-9191-3179-6703"
2017,1174,1,2023,15726.97,2359.05,786.35,2638,21510.37,1572.7,0.0,1997,3569.7,17940.67,"2023-01-27","8445-4139-1958-7939"
2018,1174,2,2023,15999.03,2399.85,799.95,2994,22192.84,1599.9,0.0,1946,3545.9,18646.93,"2023-02-28","8445-4139-1958-7939"
2019,1174,3,2023,16012.97,2401.95,800.65,2876,22091.57,1601.3,0.0,1187,2788.3,19303.27,"2023-03-26","8445-4139-1958-7939"
2020,1174,4,2023,15966.49,2394.97,798.32,3311,22470.79,1596.65,0.0,1109,2705.65,19765.14,"2023-04-25","8445-4139-1958-7939"
2021,1174,5,2023,15688.33,2353.25,784.42,2916,21741.99,1568.83,0.0,1943,3511.83,18230.16,"2023-05-26","8445-4139-1958-7939"
2022,1174,6,2023,16715.95,2507.39,835.8,4921,24980.15,1671.6,0.0,1864,3535.6,21444.55,"2023-06-25","8445-4139-1958-7939"
2023,1174,7,2023,16602.14,2490.32,830.11,2317,22239.56,1660.21,0.0,1799,3459.21,18780.35,"2023-07-25","8445-4139-1958-7939"
2024,1174,8,2023,15835.85,2375.38,791.79,3600,22603.02,1583.58,0.0,1240,2823.58,19779.43,"2023-08-28","8445-4139-1958-7939"
2025,1174,9,2023,15831.92,2374.79,791.6,3692,22690.3,1583.19,0.0,1455,3038.19,19652.11,"2023-09-25","8445-4139-1958-7939"
2026,1174,10,2023,15620.13,2343.02,781.01,2752,21496.15,1562.01,0.0,1629,3191.01,18305.14,"2023-10-26","8445-4139-1958-7939"
2027,1174,11,2023,16727.48,2509.12,836.37,4681,24753.97,1672.75,0.0,1859,3531.75,21222.22,"2023-11-27","8445-4139-1958-7939"
2028,1174,12,2023,15642.07,2346.31,782.1,3149,21919.49,1564.21,0.0,1274,2838.21,19081.28,"2023-12-28","8445-4139-1958-7939"
2029,1176,1,2023,33937.59,5090.64,1696.88,4225,44950.11,3393.76,0.0,1333,4726.76,40223.35,"2023-01-28","8951-1290-9307-1477"
2030,1176,2,2023,32518.6,4877.79,1625.93,4118,43140.32,3251.86,0.0,1450,4701.86,38438.46,"2023-02-28","8951-1290-9307-1477"
2031,1176,3,2023,34107.12,5116.07,1705.36,4658,45586.54,3410.71,0.0,1077,4487.71,41098.83,"2023-03-26","8951-1290-9307-1477"
2032,1176,4,2023,33773.79,5066.07,1688.69,3315,43843.55,3377.38,0.0,1771,5148.38,38695.17,"2023-04-27","8951-1290-9307-1477"
2033,1176,5,2023,34630.68,5194.6,1731.53,3653,45209.81,3463.07,0.0,971,4434.07,40775.75,"2023-05-27","8951-1290-9307-1477"
2034,1176,6,2023,34670.79,5200.62,1733.54,2733,44337.95,3467.08,0.0,775,4242.08,40095.87,"2023-06-25","8951-1290-9307-1477"
2035,1176,7,2023,32491.47,4873.72,1624.57,4372,43361.77,3249.15,0.0,1152,4401.15,38960.62,"2023-07-25","8951-1290-9307-1477"
2036,1176,8,2023,33905.72,5085.86,1695.29,3188,43874.86,3390.57,0.0,528,3918.57,39956.29,"2023-08-27","8951-1290-9307-1477"
2037,1176,9,2023,31874.48,4781.17,1593.72,2639,40888.37,3187.45,0.0,1664,4851.45,36036.93,"2023-09-25","8951-1290-9307-1477"
2038,1176,10,2023,32971.8,4945.77,1648.59,3337,42903.16,3297.18,0.0,1870,5167.18,37735.98,"2023-10-28","8951-1290-9307-1477"
2039,1176,11,2023,33977.83,5096.67,1698.89,2942,43715.4,3397.78,0.0,1557,4954.78,38760.62,"2023-11-27","8951-1290-9307-1477"
2040,1176,12,2023,33351.03,5002.65,1667.55,4205,44226.23,3335.1,0.0,1857,5192.1,39034.13,"2023-12-27","8951-1290-9307-1477"
2041,1177,1,2023,32453.27,4867.99,1622.66,2067,41010.93,3245.33,0.0,1386,4631.33,36379.6,"2023-01-26","3615-2639-9989-4808"
2042,1177,2,2023,32798.45,4919.77,1639.92,4469,43827.14,3279.85,0.0,1158,4437.85,39389.3,"2023-02-27","3615-2639-9989-4808"
2043,1177,3,2023,35284.77,5292.72,1764.24,3197,45538.72,3528.48,0.0,1785,5313.48,40225.24,"2023-03-25","3615-2639-9989-4808"
2044,1177,4,2023,32867.32,4930.1,1643.37,2620,42060.78,3286.73,0.0,1490,4776.73,37284.05,"2023-04-26","3615-2639-9989-4808"
2045,1177,5,2023,32308.21,4846.23,1615.41,3945,42714.86,3230.82,0.0,1375,4605.82,38109.03,"2023-05-26","3615-2639-9989-4808"
2046,1177,6,2023,34624.46,5193.67,1731.22,3712,45261.35,3462.45,0.0,1583,5045.45,40215.9,"2023-06-26","3615-2639-9989-4808"
2047,1177,7,2023,35313.81,5297.07,1765.69,4913,47289.57,3531.38,0.0,558,4089.38,43200.19,"2023-07-25","3615-2639-9989-4808"
2048,1177,8,2023,34518.87,5177.83,1725.94,2684,44106.65,3451.89,0.0,1578,5029.89,39076.76,"2023-08-26","3615-2639-9989-4808"
2049,1177,9,2023,33774.38,5066.16,1688.72,3277,43806.26,3377.44,0.0,1979,5356.44,38449.82,"2023-09-26","3615-2639-9989-4808"
2050,1177,10,2023,33229.18,4984.38,1661.46,2523,42398.01,3322.92,0.0,670,3992.92,38405.1,"2023-10-27","3615-2639-9989-4808"
2051,1177,11,2023,33893.07,5083.96,1694.65,3185,43856.68,3389.31,0.0,1070,4459.31,39397.37,"2023-11-27","3615-2639-9989-4808"
2052,1177,12,2023,32364.73,4854.71,1618.24,2878,41715.67,3236.47,0.0,804,4040.47,37675.2,"2023-12-25","3615-2639-9989-4808"
2053,1178,1,2023,51227.32,7684.1,2561.37,4537,66009.79,5122.73,61.37,720,5904.1,60105.69,"2023-01-28","8135-3492-9541-5270"
2054,1178,2,2023,52789.86,7918.48,2639.49,3841,67188.83,5278.99,139.49,1458,6876.48,60312.35,"2023-02-27","8135-3492-9541-5270"
2055,1178,3,2023,54583.86,8187.58,2729.19,3208,68708.64,5458.39,229.19,1574,7261.58,61447.06,"2023-03-27","8135-3492-9541-5270"
2056,1178,4,2023,50625.77,7593.87,2531.29,2121,62871.93,5062.58,31.29,1532,6625.87,56246.06,"2023-04-25","8135-3492-9541-5270"
2057,1178,5,2023,50838.75,7625.81,2541.94,2387,63393.5,5083.88,41.94,1931,7056.81,56336.69,"2023-05-25","8135-3492-9541-5270"
2058,1178,6,2023,51507.7,7726.15,2575.38,3436,65245.24,5150.77,75.38,1587,6813.15,58432.08,"2023-06-25","8135-3492-9541-5270"
2059,1178,7,2023,55520.98,8328.15,2776.05,3407,70032.18,5552.1,276.05,1895,7723.15,62309.03,"2023-07-27","8135-3492-9541-5270"
2060,1178,8,2023,53235.72,7985.36,2661.79,4020,67902.86,5323.57,161.79,1605,7090.36,60812.5,"2023-08-26","8135-3492-9541-5270"
2061,1178,9,2023,52614.97,7892.25,2630.75,3469,66606.96,5261.5,130.75,800,6192.25,60414.72,"2023-09-27","8135-3492-9541-5270"
2062,1178,10,2023,53105.34,7965.8,2655.27,4949,68675.41,5310.53,155.27,957,6422.8,62252.61,"2023-10-28","8135-3492-9541-5270"
2063,1178,11,2023,54659.97,8199.0,2733.0,2202,67793.97,5466.0,233.0,793,6492.0,61301.97,"2023-11-26","8135-3492-9541-5270"
2064,1178,12,2023,54583.39,8187.51,2729.17,3012,68512.07,5458.34,229.17,1829,7516.51,60995.56,"2023-12-27","8135-3492-9541-5270"
2065,1179,1,2023,139756.84,20963.53,6987.84,3810,171518.21,13975.68,4487.84,645,19108.53,152409.68,"2023-01-27","3082-3830-5428-9771"
2066,1179,2,2023,142080.97,21312.15,7104.05,4482,174979.16,14208.1,4604.05,1866,20678.15,154301.02,"2023-02-26","3082-3830-5428-9771"
2067,1179,3,2023,143509.57,21526.44,7175.48,3195,175406.48,14350.96,4675.48,788,19814.44,155592.05,"2023-03-25","3082-3830-5428-9771"
2068,1179,4,2023,146580.2,21987.03,7329.01,4455,180351.24,14658.02,4829.01,1833,21320.03,159031.21,"2023-04-25","3082-3830-5428-9771"
2069,1179,5,2023,140166.03,21024.9,7008.3,2393,170592.24,14016.6,4508.3,1178,19702.9,150889.33,"2023-05-27","3082-3830-5428-9771"
2070,1179,6,2023,138398.79,20759.82,6919.94,2278,168356.54,13839.88,4419.94,1661,19920.82,148435.72,"2023-06-25","3082-3830-5428-9771"
2071,1179,7,2023,144817.68,21722.65,7240.88,2966,176747.22,14481.77,4740.88,1968,21190.65,155556.57,"2023-07-28","3082-3830-5428-9771"
2072,1179,8,2023,140541.1,21081.17,7027.06,4140,172789.32,14054.11,4527.06,1344,19925.17,152864.16,"2023-08-27","3082-3830-5428-9771"
2073,1179,9,2023,141014.31,21152.15,7050.72,4833,174050.17,14101.43,4550.72,1642,20294.15,153756.02,"2023-09-27","3082-3830-5428-9771"
2074,1179,10,2023,144723.45,21708.52,7236.17,3126,176794.14,14472.34,4736.17,1245,20453.52,156340.62,"2023-10-26","3082-3830-5428-9771"
2075,1179,11,2023,140314.57,21047.18,7015.73,4445,172822.48,14031.46,4515.73,1021,19568.18,153254.29,"2023-11-28","3082-3830-5428-9771"
2076,1179,12,2023,141861.84,21279.28,7093.09,2033,172267.21,14186.18,4593.09,1537,20316.28,151950.94,"2023-12-25","3082-3830-5428-9771"
2077,1180,1,2023,76176.84,11426.53,3808.84,2977,94389.21,7617.68,1308.84,720,9646.53,84742.69,"2023-01-27","1965-2928-7658-5019"
2078,1180,2,2023,77215.19,11582.28,3860.76,3469,96127.23,7721.52,1360.76,1109,10191.28,85935.95,"2023-02-27","1965-2928-7658-5019"
2079,1180,3,2023,74956.54,11243.48,3747.83,2768,92715.84,7495.65,1247.83,1322,10065.48,82650.36,"2023-03-26","1965-2928-7658-5019"
2080,1180,4,2023,81860.02,12279.0,4093.0,2583,100815.03,8186.0,1593.0,994,10773.0,90042.02,"2023-04-28","1965-2928-7658-5019"
2081,1180,5,2023,80298.08,12044.71,4014.9,3592,99949.69,8029.81,1514.9,817,10361.71,89587.98,"2023-05-27","1965-2928-7658-5019"
2082,1180,6,2023,78806.79,11821.02,3940.34,2640,97208.14,7880.68,1440.34,856,10177.02,87031.13,"2023-06-28","1965-2928-7658-5019"
2083,1180,7,2023,80831.46,12124.72,4041.57,4246,101243.75,8083.15,1541.57,1376,11000.72,90243.03,"2023-07-27","1965-2928-7658-5019"
2084,1180,8,2023,75318.75,11297.81,3765.94,3247,93629.5,7531.87,1265.94,1413,10210.81,83418.69,"2023-08-27","1965-2928-7658-5019"
2085,1180,9,2023,75132.08,11269.81,3756.6,2070,92228.5,7513.21,1256.6,1265,10034.81,82193.68,"2023-09-28","1965-2928-7658-5019"
2086,1180,10,2023,81700.14,12255.02,4085.01,2235,100275.17,8170.01,1585.01,1245,11000.02,89275.15,"2023-10-26","1965-2928-7658-5019"
2087,1180,11,2023,79998.6,11999.79,3999.93,2007,98005.32,7999.86,1499.93,1790,11289.79,86715.53,"2023-11-27","1965-2928-7658-5019"
2088,1180,12,2023,75973.58,11396.04,3798.68,2575,93743.3,7597.36,1298.68,614,9510.04,84233.26,"2023-12-28","1965-2928-7658-5019"
2089,1181,1,2023,23497.34,3524.6,1174.87,3151,31347.81,2349.73,0.0,1399,3748.73,27599.08,"2023-01-28","7522-5559-4079-5169"
2090,1181,2,2023,25548.21,3832.23,1277.41,4277,34934.85,2554.82,0.0,1995,4549.82,30385.03,"2023-02-27","7522-5559-4079-5169"
2091,1181,3,2023,25239.88,3785.98,1261.99,3307,33594.85,2523.99,0.0,1099,3622.99,29971.86,"2023-03-28","7522-5559-4079-5169"
2092,1181,4,2023,24454.6,3668.19,1222.73,2024,31369.52,2445.46,0.0,1982,4427.46,26942.06,"2023-04-27","7522-5559-4079-5169"
2093,1181,5,2023,25431.91,3814.79,1271.6,4006,34524.29,2543.19,0.0,556,3099.19,31425.1,"2023-05-28","7522-5559-4079-5169"
2094,1181,6,2023,25183.02,3777.45,1259.15,2322,32541.62,2518.3,0.0,620,3138.3,29403.32,"2023-06-26","7522-5559-4079-5169"
2095,1181,7,2023,24960.1,3744.02,1248.01,4655,34607.12,2496.01,0.0,1168,3664.01,30943.11,"2023-07-25","7522-5559-4079-5169"
2096,1181,8,2023,24935.97,3740.4,1246.8,2399,32322.17,2493.6,0.0,697,3190.6,29131.57,"2023-08-26","7522-5559-4079-5169"
2097,1181,9,2023,24561.27,3684.19,1228.06,2022,31495.53,2456.13,0.0,1448,3904.13,27591.4,"2023-09-27","7522-5559-4079-5169"
2098,1181,10,2023,24074.65,3611.2,1203.73,3077,31966.58,2407.47,0.0,1032,3439.47,28527.12,"2023-10-27","7522-5559-4079-5169"
2099,1181,11,2023,25023.22,3753.48,1251.16,2373,32400.86,2502.32,0.0,1860,4362.32,28038.54,"2023-11-26","7522-5559-4079-5169"
2100,1181,12,2023,23907.6,3586.14,1195.38,3996,32685.12,2390.76,0.0,780,3170.76,29514.36,"2023-12-27","7522-5559-4079-5169"
2101,1182,1,2023,29831.98,4474.8,1491.6,2255,38053.37,2983.2,0.0,651,3634.2,34419.18,"2023-01-28","7543-1309-9278-7194"
2102,1182,2,2023,27918.35,4187.75,1395.92,3501,37003.02,2791.84,0.0,719,3510.84,33492.19,"2023-02-26","7543-1309-9278-7194"
2103,1182,3,2023,27967.52,4195.13,1398.38,3688,37249.03,2796.75,0.0,954,3750.75,33498.27,"2023-03-27","7543-1309-9278-7194"
2104,1182,4,2023,28009.62,4201.44,1400.48,3938,37549.54,2800.96,0.0,1710,4510.96,33038.58,"2023-04-26","7543-1309-9278-7194"
2105,1182,5,2023,29543.94,4431.59,1477.2,2612,38064.73,2954.39,0.0,773,3727.39,34337.34,"2023-05-25","7543-1309-9278-7194"
2106,1182,6,2023,28736.23,4310.43,1436.81,4588,39071.47,2873.62,0.0,1992,4865.62,34205.85,"2023-06-25","7543-1309-9278-7194"
2107,1182,7,2023,28544.22,4281.63,1427.21,2231,36484.07,2854.42,0.0,1749,4603.42,31880.65,"2023-07-27","7543-1309-9278-7194"
2108,1182,8,2023,29004.66,4350.7,1450.23,4245,39050.6,2900.47,0.0,1621,4521.47,34529.13,"2023-08-27","7543-1309-9278-7194"
2109,1182,9,2023,27737.87,4160.68,1386.89,4190,37475.44,2773.79,0.0,1967,4740.79,32734.66,"2023-09-28","7543-1309-9278-7194"
2110,1182,10,2023,27588.15,4138.22,1379.41,2572,35677.78,2758.81,0.0,1072,3830.81,31846.96,"2023-10-26","7543-1309-9278-7194"
2111,1182,11,2023,27820.34,4173.05,1391.02,4372,37756.4,2782.03,0.0,1932,4714.03,33042.37,"2023-11-26","7543-1309-9278-7194"
2112,1182,12,2023,29405.13,4410.77,1470.26,3345,38631.15,2940.51,0.0,858,3798.51,34832.64,"2023-12-25","7543-1309-9278-7194"
2113,1183,1,2023,52043.46,7806.52,2602.17,4772,67224.15,5204.35,102.17,1534,6840.52,60383.63,"2023-01-26","1457-4137-6860-4681"
2114,1183,2,2023,56262.64,8439.4,2813.13,3605,71120.17,5626.26,313.13,1094,7033.4,64086.78,"2023-02-26","1457-4137-6860-4681"
2115,1183,3,2023,56168.43,8425.26,2808.42,2464,69866.11,5616.84,308.42,872,6797.26,63068.85,"2023-03-28","1457-4137-6860-4681"
2116,1183,4,2023,54498.71,8174.81,2724.94,2357,67755.46,5449.87,224.94,646,6320.81,61434.65,"2023-04-28","1457-4137-6860-4681"
2117,1183,5,2023,52738.39,7910.76,2636.92,3390,66676.06,5273.84,136.92,1830,7240.76,59435.31,"2023-05-28","1457-4137-6860-4681"
2118,1183,6,2023,54263.65,8139.55,2713.18,3163,68279.38,5426.36,213.18,1354,6993.55,61285.83,"2023-06-26","1457-4137-6860-4681"
2119,1183,7,2023,53390.44,8008.57,2669.52,3970,68038.52,5339.04,169.52,612,6120.57,61917.96,"2023-07-27","1457-4137-6860-4681"
2120,1183,8,2023,54359.29,8153.89,2717.96,4201,69432.15,5435.93,217.96,1165,6818.89,62613.26,"2023-08-26","1457-4137-6860-4681"
2121,1183,9,2023,55625.9,8343.88,2781.29,2365,69116.08,5562.59,281.29,1364,7207.88,61908.19,"2023-09-26","1457-4137-6860-4681"
2122,1183,10,2023,57189.84,8578.48,2859.49,3737,72364.81,5718.98,359.49,767,6845.48,65519.33,"2023-10-28","1457-4137-6860-4681"
2123,1183,11,2023,52307.34,7846.1,2615.37,4625,67393.8,5230.73,115.37,1507,6853.1,60540.7,"2023-11-25","1457-4137-6860-4681"
2124,1183,12,2023,54818.1,8222.71,2740.9,4312,70093.72,5481.81,240.9,1894,7616.71,62477.0,"2023-12-25","1457-4137-6860-4681"
2125,1184,1,2023,37921.76,5688.26,1896.09,2620,48126.11,3792.18,0.0,1719,5511.18,42614.93,"2023-01-27","6940-2303-8262-2053"
2126,1184,2,2023,38903.2,5835.48,1945.16,2938,49621.85,3890.32,0.0,1950,5840.32,43781.53,"2023-02-25","6940-2303-8262-2053"
2127,1184,3,2023,38021.31,5703.2,1901.07,4155,49780.57,3802.13,0.0,1942,5744.13,44036.44,"2023-03-26","6940-2303-8262-2053"
2128,1184,4,2023,37137.79,5570.67,1856.89,2392,46957.34,3713.78,0.0,1112,4825.78,42131.56,"2023-04-26","6940-2303-8262-2053"
2129,1184,5,2023,37257.49,5588.62,1862.87,4942,49650.98,3725.75,0.0,1028,4753.75,44897.24,"2023-05-26","6940-2303-8262-2053"
2130,1184,6,2023,38856.43,5828.46,1942.82,4575,51202.72,3885.64,0.0,1983,5868.64,45334.07,"2023-06-27","6940-2303-8262-2053"
2131,1184,7,2023,38556.88,5783.53,1927.84,2673,48941.25,3855.69,0.0,1173,5028.69,43912.57,"2023-07-27","6940-2303-8262-2053"
2132,1184,8,2023,36815.09,5522.26,1840.75,4077,48255.11,3681.51,0.0,516,4197.51,44057.6,"2023-08-25","6940-2303-8262-2053"
2133,1184,9,2023,38854.28,5828.14,1942.71,3359,49984.14,3885.43,0.0,1123,5008.43,44975.71,"2023-09-25","6940-2303-8262-2053"
2134,1184,10,2023,37006.18,5550.93,1850.31,2972,47379.42,3700.62,0.0,1822,5522.62,41856.8,"2023-10-27","6940-2303-8262-2053"
2135,1184,11,2023,38321.48,5748.22,1916.07,4320,50305.78,3832.15,0.0,851,4683.15,45622.63,"2023-11-28","6940-2303-8262-2053"
2136,1184,12,2023,38684.37,5802.66,1934.22,4247,50668.25,3868.44,0.0,1065,4933.44,45734.81,"2023-12-28","6940-2303-8262-2053"
2137,1185,1,2023,78555.34,11783.3,3927.77,4245,98511.41,7855.53,1427.77,1916,11199.3,87312.11,"2023-01-26","4546-5239-1631-1096"
2138,1185,2,2023,79361.32,11904.2,3968.07,2702,97935.58,7936.13,1468.07,1910,11314.2,86621.38,"2023-02-26","4546-5239-1631-1096"
2139,1185,3,2023,82270.28,12340.54,4113.51,4653,103377.33,8227.03,1613.51,1004,10844.54,92532.79,"2023-03-26","4546-5239-1631-1096"
2140,1185,4,2023,78463.87,11769.58,3923.19,2337,96493.65,7846.39,1423.19,542,9811.58,86682.07,"2023-04-28","4546-5239-1631-1096"
2141,1185,5,2023,79546.88,11932.03,3977.34,4497,99953.26,7954.69,1477.34,1273,10705.03,89248.22,"2023-05-26","4546-5239-1631-1096"
2142,1185,6,2023,75522.01,11328.3,3776.1,2553,93179.41,7552.2,1276.1,1902,10730.3,82449.11,"2023-06-25","4546-5239-1631-1096"
2143,1185,7,2023,80298.48,12044.77,4014.92,3067,99425.18,8029.85,1514.92,897,10441.77,88983.4,"2023-07-27","4546-5239-1631-1096"
2144,1185,8,2023,79305.56,11895.83,3965.28,3871,99037.67,7930.56,1465.28,1023,10418.83,88618.83,"2023-08-26","4546-5239-1631-1096"
2145,1185,9,2023,74697.29,11204.59,3734.86,2238,91874.75,7469.73,1234.86,809,9513.59,82361.16,"2023-09-25","4546-5239-1631-1096"
2146,1185,10,2023,78283.03,11742.45,3914.15,3239,97178.63,7828.3,1414.15,637,9879.45,87299.18,"2023-10-28","4546-5239-1631-1096"
2147,1185,11,2023,75297.01,11294.55,3764.85,4344,94700.42,7529.7,1264.85,1172,9966.55,84733.87,"2023-11-27","4546-5239-1631-1096"
2148,1185,12,2023,82055.65,12308.35,4102.78,3429,101895.77,8205.56,1602.78,683,10491.35,91404.43,"2023-12-28","4546-5239-1631-1096"
2149,1186,1,2023,44406.35,6660.95,2220.32,2032,55319.62,4440.64,0.0,987,5427.64,49891.99,"2023-01-28","6450-8041-8587-1872"
2150,1186,2,2023,43229.26,6484.39,2161.46,3281,55156.11,4322.93,0.0,719,5041.93,50114.19,"2023-02-26","6450-8041-8587-1872"
2151,1186,3,2023,42645.29,6396.79,2132.26,2990,54164.35,4264.53,0.0,1121,5385.53,48778.82,"2023-03-28","6450-8041-8587-1872"
2152,1186,4,2023,42817.5,6422.63,2140.88,3916,55297.0,4281.75,0.0,996,5277.75,50019.25,"2023-04-27","6450-8041-8587-1872"
2153,1186,5,2023,42665.17,6399.78,2133.26,3267,54465.2,4266.52,0.0,1796,6062.52,48402.69,"2023-05-28","6450-8041-8587-1872"
2154,1186,6,2023,43050.66,6457.6,2152.53,4491,56151.79,4305.07,0.0,1254,5559.07,50592.72,"2023-06-27","6450-8041-8587-1872"
2155,1186,7,2023,44599.1,6689.87,2229.96,2993,56511.92,4459.91,0.0,1018,5477.91,51034.01,"2023-07-25","6450-8041-8587-1872"
2156,1186,8,2023,45634.77,6845.22,2281.74,2243,57004.73,4563.48,0.0,1095,5658.48,51346.25,"2023-08-28","6450-8041-8587-1872"
2157,1186,9,2023,45363.9,6804.59,2268.2,2289,56725.68,4536.39,0.0,931,5467.39,51258.29,"2023-09-26","6450-8041-8587-1872"
