"salary_id","employee_id","month","year","base_salary","house_rent_allowance","medical_allowance","conveyance_allowance","gross_salary","provident_fund","income_tax","other_deductions","total_deductions","net_salary","payment_date","bank_account"
2105,1181,5,2022,21776.9,3266.54,1088.85,4567,30699.28,2177.69,0.0,1117,3294.69,27404.59,"2022-05-26","7147-7766-7145-2776"
2106,1181,6,2022,21646.18,3246.93,1082.31,3543,29518.42,2164.62,0.0,1501,3665.62,25852.8,"2022-06-28","7147-7766-7145-2776"
2107,1181,7,2022,22926.08,3438.91,1146.3,2581,30092.29,2292.61,0.0,1498,3790.61,26301.69,"2022-07-25","7147-7766-7145-2776"
2108,1181,8,2022,22975.44,3446.32,1148.77,4144,31714.53,2297.54,0.0,1802,4099.54,27614.98,"2022-08-28","7147-7766-7145-2776"
2109,1181,9,2022,22901.06,3435.16,1145.05,3071,30552.27,2290.11,0.0,1545,3835.11,26717.17,"2022-09-27","7147-7766-7145-2776"
2110,1181,10,2022,21063.68,3159.55,1053.18,4804,30080.42,2106.37,0.0,1942,4048.37,26032.05,"2022-10-28","7147-7766-7145-2776"
2111,1181,11,2022,21391.43,3208.72,1069.57,4680,30349.72,2139.14,0.0,1635,3774.14,26575.58,"2022-11-27","7147-7766-7145-2776"
2112,1181,12,2022,21797.37,3269.6,1089.87,2559,28715.84,2179.74,0.0,1402,3581.74,25134.1,"2022-12-28","7147-7766-7145-2776"
2113,1182,1,2022,18400.6,2760.09,920.03,4479,26559.72,1840.06,0.0,1975,3815.06,22744.66,"2022-01-28","1506-3542-8269-1769"
2114,1182,2,2022,17932.72,2689.91,896.64,4109,25628.27,1793.27,0.0,1335,3128.27,22500.0,"2022-02-25","1506-3542-8269-1769"
2115,1182,3,2022,19383.83,2907.58,969.19,2855,26115.6,1938.38,0.0,1053,2991.38,23124.22,"2022-03-28","1506-3542-8269-1769"
2116,1182,4,2022,19170.3,2875.54,958.51,4251,27255.35,1917.03,0.0,701,2618.03,24637.33,"2022-04-26","1506-3542-8269-1769"
2117,1182,5,2022,18483.92,2772.59,924.2,3802,25982.7,1848.39,0.0,1510,3358.39,22624.31,"2022-05-27","1506-3542-8269-1769"
2118,1182,6,2022,18100.78,2715.12,905.04,3386,25106.93,1810.08,0.0,1326,3136.08,21970.86,"2022-06-27","1506-3542-8269-1769"
2119,1182,7,2022,19072.09,2860.81,953.6,2937,25823.51,1907.21,0.0,1453,3360.21,22463.3,"2022-07-27","1506-3542-8269-1769"
2120,1182,8,2022,17778.17,2666.72,888.91,2507,23840.8,1777.82,0.0,574,2351.82,21488.98,"2022-08-26","1506-3542-8269-1769"
2121,1182,9,2022,18057.88,2708.68,902.89,4113,25782.45,1805.79,0.0,1583,3388.79,22393.66,"2022-09-25","1506-3542-8269-1769"
2122,1182,10,2022,18561.69,2784.25,928.08,2464,24738.03,1856.17,0.0,1490,3346.17,21391.86,"2022-10-27","1506-3542-8269-1769"
2123,1182,11,2022,17757.46,2663.62,887.87,2531,23839.95,1775.75,0.0,716,2491.75,21348.2,"2022-11-26","1506-3542-8269-1769"
2124,1182,12,2022,19493.43,2924.02,974.67,3609,27001.12,1949.34,0.0,1463,3412.34,23588.78,"2022-12-28","1506-3542-8269-1769"
2125,1183,1,2022,42010.54,6301.58,2100.53,2234,52646.65,4201.05,0.0,1247,5448.05,47198.6,"2022-01-27","7508-4054-5866-4009"
2126,1183,2,2022,43317.97,6497.7,2165.9,4690,56671.56,4331.8,0.0,1900,6231.8,50439.77,"2022-02-28","7508-4054-5866-4009"
2127,1183,3,2022,43819.81,6572.97,2190.99,4256,56839.77,4381.98,0.0,1151,5532.98,51306.79,"2022-03-27","7508-4054-5866-4009"
2128,1183,4,2022,42562.82,6384.42,2128.14,3732,54807.39,4256.28,0.0,1698,5954.28,48853.1,"2022-04-27","7508-4054-5866-4009"
2129,1183,5,2022,42694.33,6404.15,2134.72,3114,54347.2,4269.43,0.0,1782,6051.43,48295.77,"2022-05-25","7508-4054-5866-4009"
2130,1183,6,2022,43666.9,6550.04,2183.35,2279,54679.28,4366.69,0.0,1736,6102.69,48576.59,"2022-06-25","7508-4054-5866-4009"
2131,1183,7,2022,45068.0,6760.2,2253.4,3717,57798.6,4506.8,0.0,1108,5614.8,52183.8,"2022-07-26","7508-4054-5866-4009"
2132,1183,8,2022,41675.57,6251.33,2083.78,3685,53695.68,4167.56,0.0,977,5144.56,48551.12,"2022-08-25","7508-4054-5866-4009"
2133,1183,9,2022,45102.45,6765.37,2255.12,4339,58461.94,4510.25,0.0,1926,6436.25,52025.7,"2022-09-25","7508-4054-5866-4009"
2134,1183,10,2022,45152.35,6772.85,2257.62,3881,58063.82,4515.24,0.0,1490,6005.24,52058.59,"2022-10-27","7508-4054-5866-4009"
2135,1183,11,2022,43276.62,6491.49,2163.83,2768,54699.95,4327.66,0.0,1576,5903.66,48796.28,"2022-11-26","7508-4054-5866-4009"
2136,1183,12,2022,42766.31,6414.95,2138.32,4379,55698.57,4276.63,0.0,1243,5519.63,50178.94,"2022-12-28","7508-4054-5866-4009"
2137,1184,1,2022,36642.9,5496.44,1832.15,3325,47296.49,3664.29,0.0,689,4353.29,42943.2,"2022-01-27","6927-7027-6613-8356"
2138,1184,2,2022,35809.56,5371.43,1790.48,2889,45860.47,3580.96,0.0,854,4434.96,41425.51,"2022-02-27","6927-7027-6613-8356"
2139,1184,3,2022,36745.45,5511.82,1837.27,2769,46863.54,3674.55,0.0,1281,4955.55,41908.0,"2022-03-25","6927-7027-6613-8356"
2140,1184,4,2022,35706.48,5355.97,1785.32,3204,46051.77,3570.65,0.0,1253,4823.65,41228.13,"2022-04-28","6927-7027-6613-8356"
2141,1184,5,2022,36525.94,5478.89,1826.3,3795,47626.13,3652.59,0.0,1238,4890.59,42735.53,"2022-05-28","6927-7027-6613-8356"
2142,1184,6,2022,34898.44,5234.77,1744.92,4655,46533.13,3489.84,0.0,1411,4900.84,41632.28,"2022-06-26","6927-7027-6613-8356"
2143,1184,7,2022,36465.1,5469.77,1823.26,2186,45944.12,3646.51,0.0,1420,5066.51,40877.61,"2022-07-27","6927-7027-6613-8356"
2144,1184,8,2022,35717.25,5357.59,1785.86,2938,45798.7,3571.72,0.0,1263,4834.72,40963.97,"2022-08-25","6927-7027-6613-8356"
2145,1184,9,2022,34966.71,5245.01,1748.34,3619,45579.05,3496.67,0.0,1835,5331.67,40247.38,"2022-09-27","6927-7027-6613-8356"
2146,1184,10,2022,36518.76,5477.81,1825.94,2247,46069.51,3651.88,0.0,842,4493.88,41575.63,"2022-10-27","6927-7027-6613-8356"
2147,1184,11,2022,35402.77,5310.41,1770.14,4735,47218.32,3540.28,0.0,1352,4892.28,42326.04,"2022-11-27","6927-7027-6613-8356"
2148,1184,12,2022,35758.01,5363.7,1787.9,3204,46113.61,3575.8,0.0,1640,5215.8,40897.81,"2022-12-28","6927-7027-6613-8356"
2149,1185,1,2022,25586.73,3838.01,1279.34,2521,33225.07,2558.67,0.0,1573,4131.67,29093.4,"2022-01-26","7721-6578-2032-8843"
2150,1185,2,2022,27158.49,4073.77,1357.92,2847,35437.18,2715.85,0.0,709,3424.85,32012.33,"2022-02-25","7721-6578-2032-8843"
2151,1185,3,2022,28110.92,4216.64,1405.55,2604,36337.11,2811.09,0.0,952,3763.09,32574.02,"2022-03-25","7721-6578-2032-8843"
2152,1185,4,2022,26543.1,3981.46,1327.15,3613,35464.72,2654.31,0.0,821,3475.31,31989.41,"2022-04-25","7721-6578-2032-8843"
2153,1185,5,2022,27061.11,4059.17,1353.06,2841,35314.34,2706.11,0.0,803,3509.11,31805.22,"2022-05-26","7721-6578-2032-8843"
2154,1185,6,2022,26819.19,4022.88,1340.96,2945,35128.03,2681.92,0.0,539,3220.92,31907.11,"2022-06-28","7721-6578-2032-8843"
2155,1185,7,2022,26265.71,3939.86,1313.29,2621,34139.86,2626.57,0.0,1591,4217.57,29922.29,"2022-07-26","7721-6578-2032-8843"
2156,1185,8,2022,27470.68,4120.6,1373.53,4090,37054.82,2747.07,0.0,727,3474.07,33580.75,"2022-08-27","7721-6578-2032-8843"
2157,1185,9,2022,27061.49,4059.22,1353.07,2296,34769.79,2706.15,0.0,592,3298.15,31471.64,"2022-09-26","7721-6578-2032-8843"
2158,1185,10,2022,25739.7,3860.96,1286.99,2579,33466.64,2573.97,0.0,1367,3940.97,29525.67,"2022-10-27","7721-6578-2032-8843"
2159,1185,11,2022,26970.62,4045.59,1348.53,2738,35102.74,2697.06,0.0,521,3218.06,31884.68,"2022-11-27","7721-6578-2032-8843"
2160,1185,12,2022,27362.16,4104.32,1368.11,3375,36209.59,2736.22,0.0,1354,4090.22,32119.38,"2022-12-27","7721-6578-2032-8843"
2161,1187,1,2022,30590.0,4588.5,1529.5,3555,40263.0,3059.0,0.0,1752,4811.0,35452.0,"2022-01-25","8326-2409-3276-8550"
2162,1187,2,2022,30017.03,4502.55,1500.85,2105,38125.44,3001.7,0.0,1455,4456.7,33668.74,"2022-02-28","8326-2409-3276-8550"
2163,1187,3,2022,30673.2,4600.98,1533.66,2428,39235.84,3067.32,0.0,1935,5002.32,34233.52,"2022-03-26","8326-2409-3276-8550"
2164,1187,4,2022,28904.94,4335.74,1445.25,2932,37617.93,2890.49,0.0,1364,4254.49,33363.43,"2022-04-28","8326-2409-3276-8550"
2165,1187,5,2022,30699.6,4604.94,1534.98,4444,41283.52,3069.96,0.0,1931,5000.96,36282.56,"2022-05-26","8326-2409-3276-8550"
2166,1187,6,2022,30465.34,4569.8,1523.27,4160,40718.41,3046.53,0.0,1643,4689.53,36028.87,"2022-06-26","8326-2409-3276-8550"
2167,1187,7,2022,30291.25,4543.69,1514.56,3254,39603.49,3029.12,0.0,1785,4814.12,34789.37,"2022-07-25","8326-2409-3276-8550"
2168,1187,8,2022,27923.09,4188.46,1396.15,3347,36854.7,2792.31,0.0,645,3437.31,33417.4,"2022-08-25","8326-2409-3276-8550"
2169,1187,9,2022,28748.02,4312.2,1437.4,4937,39434.62,2874.8,0.0,1288,4162.8,35271.82,"2022-09-27","8326-2409-3276-8550"
2170,1187,10,2022,29514.13,4427.12,1475.71,3977,39393.96,2951.41,0.0,1689,4640.41,34753.55,"2022-10-27","8326-2409-3276-8550"
2171,1187,11,2022,28253.96,4238.09,1412.7,2282,36186.76,2825.4,0.0,752,3577.4,32609.36,"2022-11-27","8326-2409-3276-8550"
2172,1187,12,2022,29110.34,4366.55,1455.52,4557,39489.4,2911.03,0.0,1739,4650.03,34839.37,"2022-12-27","8326-2409-3276-8550"
2173,1188,1,2022,101844.95,15276.74,5092.25,3647,125860.94,10184.5,2592.25,1691,14467.74,111393.2,"2022-01-25","2554-9420-9018-4613"
2174,1188,2,2022,107859.12,16178.87,5392.96,2615,132045.94,10785.91,2892.96,863,14541.87,117504.08,"2022-02-26","2554-9420-9018-4613"
2175,1188,3,2022,108064.64,16209.7,5403.23,3577,133254.57,10806.46,2903.23,599,14308.7,118945.87,"2022-03-27","2554-9420-9018-4613"
2176,1188,4,2022,107346.63,16101.99,5367.33,4443,133258.96,10734.66,2867.33,1588,15189.99,118068.96,"2022-04-26","2554-9420-9018-4613"
2177,1188,5,2022,107931.41,16189.71,5396.57,4437,133954.69,10793.14,2896.57,570,14259.71,119694.98,"2022-05-28","2554-9420-9018-4613"
2178,1188,6,2022,104749.83,15712.48,5237.49,4395,130094.8,10474.98,2737.49,1105,14317.48,115777.33,"2022-06-28","2554-9420-9018-4613"
2179,1188,7,2022,110448.92,16567.34,5522.45,2660,135198.71,11044.89,3022.45,1702,15769.34,119429.37,"2022-07-25","2554-9420-9018-4613"
2180,1188,8,2022,103073.97,15461.1,5153.7,2441,126129.77,10307.4,2653.7,1840,14801.1,111328.67,"2022-08-28","2554-9420-9018-4613"
2181,1188,9,2022,104121.59,15618.24,5206.08,2336,127281.91,10412.16,2706.08,1700,14818.24,112463.67,"2022-09-26","2554-9420-9018-4613"
2182,1188,10,2022,105027.99,15754.2,5251.4,4058,130091.59,10502.8,2751.4,1343,14597.2,115494.39,"2022-10-25","2554-9420-9018-4613"
2183,1188,11,2022,105943.7,15891.55,5297.18,2432,129564.44,10594.37,2797.18,1686,15077.55,114486.88,"2022-11-28","2554-9420-9018-4613"
2184,1188,12,2022,105575.03,15836.25,5278.75,4033,130723.03,10557.5,2778.75,694,14030.25,116692.78,"2022-12-26","2554-9420-9018-4613"
2185,1189,1,2022,29156.98,4373.55,1457.85,3704,38692.38,2915.7,0.0,1176,4091.7,34600.68,"2022-01-28","4543-5185-6684-5011"
2186,1189,2,2022,31138.09,4670.71,1556.9,4408,41773.71,3113.81,0.0,1309,4422.81,37350.9,"2022-02-27","4543-5185-6684-5011"
2187,1189,3,2022,30741.72,4611.26,1537.09,4383,41273.07,3074.17,0.0,1844,4918.17,36354.89,"2022-03-28","4543-5185-6684-5011"
2188,1189,4,2022,29808.86,4471.33,1490.44,3189,38959.63,2980.89,0.0,1106,4086.89,34872.74,"2022-04-25","4543-5185-6684-5011"
2189,1189,5,2022,30108.77,4516.32,1505.44,2175,38305.53,3010.88,0.0,1965,4975.88,33329.65,"2022-05-25","4543-5185-6684-5011"
2190,1189,6,2022,30694.17,4604.13,1534.71,2409,39242.0,3069.42,0.0,757,3826.42,35415.59,"2022-06-27","4543-5185-6684-5011"
2191,1189,7,2022,30679.34,4601.9,1533.97,4812,41627.21,3067.93,0.0,1376,4443.93,37183.28,"2022-07-26","4543-5185-6684-5011"
2192,1189,8,2022,30292.29,4543.84,1514.61,3104,39454.75,3029.23,0.0,1558,4587.23,34867.52,"2022-08-27","4543-5185-6684-5011"
2193,1189,9,2022,30374.68,4556.2,1518.73,3536,39985.61,3037.47,0.0,1703,4740.47,35245.14,"2022-09-27","4543-5185-6684-5011"
2194,1189,10,2022,31406.18,4710.93,1570.31,2607,40294.42,3140.62,0.0,711,3851.62,36442.8,"2022-10-28","4543-5185-6684-5011"
2195,1189,11,2022,31781.04,4767.16,1589.05,3967,42104.25,3178.1,0.0,528,3706.1,38398.15,"2022-11-25","4543-5185-6684-5011"
2196,1189,12,2022,31723.74,4758.56,1586.19,3554,41622.49,3172.37,0.0,1563,4735.37,36887.12,"2022-12-26","4543-5185-6684-5011"
2197,1190,1,2022,20552.69,3082.9,1027.63,4932,29595.22,2055.27,0.0,1628,3683.27,25911.96,"2022-01-25","4100-7428-7142-2240"
2198,1190,2,2022,19139.32,2870.9,956.97,2728,25695.19,1913.93,0.0,810,2723.93,22971.26,"2022-02-25","4100-7428-7142-2240"
2199,1190,3,2022,19891.89,2983.78,994.59,4436,28306.26,1989.19,0.0,683,2672.19,25634.08,"2022-03-25","4100-7428-7142-2240"
2200,1190,4,2022,20546.84,3082.03,1027.34,2701,27357.21,2054.68,0.0,665,2719.68,24637.53,"2022-04-26","4100-7428-7142-2240"
2201,1190,5,2022,20410.98,3061.65,1020.55,4080,28573.17,2041.1,0.0,1322,3363.1,25210.07,"2022-05-28","4100-7428-7142-2240"
2202,1190,6,2022,19258.46,2888.77,962.92,4413,27523.15,1925.85,0.0,1599,3524.85,23998.3,"2022-06-28","4100-7428-7142-2240"
2203,1190,7,2022,19570.34,2935.55,978.52,3926,27410.4,1957.03,0.0,554,2511.03,24899.37,"2022-07-27","4100-7428-7142-2240"
2204,1190,8,2022,20298.91,3044.84,1014.95,3781,28139.69,2029.89,0.0,1148,3177.89,24961.8,"2022-08-25","4100-7428-7142-2240"
2205,1190,9,2022,19904.96,2985.74,995.25,4260,28145.96,1990.5,0.0,783,2773.5,25372.46,"2022-09-26","4100-7428-7142-2240"
2206,1190,10,2022,19437.57,2915.64,971.88,2676,26001.09,1943.76,0.0,1648,3591.76,22409.33,"2022-10-28","4100-7428-7142-2240"
2207,1190,11,2022,19320.5,2898.07,966.02,2745,25929.6,1932.05,0.0,1761,3693.05,22236.55,"2022-11-25","4100-7428-7142-2240"
2208,1190,12,2022,19147.83,2872.17,957.39,4405,27382.4,1914.78,0.0,1371,3285.78,24096.61,"2022-12-27","4100-7428-7142-2240"
2209,1191,1,2022,26377.7,3956.65,1318.88,2450,34103.24,2637.77,0.0,700,3337.77,30765.47,"2022-01-25","1632-3840-9425-5527"
2210,1191,2,2022,26642.3,3996.34,1332.11,3722,35692.76,2664.23,0.0,971,3635.23,32057.53,"2022-02-28","1632-3840-9425-5527"
2211,1191,3,2022,26234.99,3935.25,1311.75,3429,34910.99,2623.5,0.0,723,3346.5,31564.49,"2022-03-25","1632-3840-9425-5527"
2212,1191,4,2022,26892.28,4033.84,1344.61,2879,35149.74,2689.23,0.0,1017,3706.23,31443.51,"2022-04-26","1632-3840-9425-5527"
2213,1191,5,2022,24668.94,3700.34,1233.45,2447,32049.73,2466.89,0.0,1801,4267.89,27781.84,"2022-05-28","1632-3840-9425-5527"
2214,1191,6,2022,25262.04,3789.31,1263.1,3803,34117.45,2526.2,0.0,1036,3562.2,30555.25,"2022-06-26","1632-3840-9425-5527"
2215,1191,7,2022,24918.61,3737.79,1245.93,4494,34396.33,2491.86,0.0,726,3217.86,31178.47,"2022-07-26","1632-3840-9425-5527"
2216,1191,8,2022,24809.92,3721.49,1240.5,4439,34210.91,2480.99,0.0,1035,3515.99,30694.91,"2022-08-28","1632-3840-9425-5527"
2217,1191,9,2022,25381.99,3807.3,1269.1,4095,34553.38,2538.2,0.0,670,3208.2,31345.18,"2022-09-26","1632-3840-9425-5527"
2218,1191,10,2022,26902.43,4035.36,1345.12,4235,36517.92,2690.24,0.0,1038,3728.24,32789.68,"2022-10-26","1632-3840-9425-5527"
2219,1191,11,2022,26553.18,3982.98,1327.66,3376,35239.82,2655.32,0.0,536,3191.32,32048.5,"2022-11-25","1632-3840-9425-5527"
2220,1191,12,2022,25640.91,3846.14,1282.05,4727,35496.1,2564.09,0.0,955,3519.09,31977.0,"2022-12-28","1632-3840-9425-5527"
2221,1192,1,2022,90150.96,13522.64,4507.55,4624,112805.16,9015.1,2007.55,698,11720.64,101084.51,"2022-01-28","4457-6795-6984-5977"
2222,1192,2,2022,89611.01,13441.65,4480.55,3778,111311.21,8961.1,1980.55,1404,12345.65,98965.56,"2022-02-27","4457-6795-6984-5977"
2223,1192,3,2022,91833.63,13775.04,4591.68,3782,113982.35,9183.36,2091.68,576,11851.04,102131.31,"2022-03-28","4457-6795-6984-5977"
2224,1192,4,2022,88402.79,13260.42,4420.14,2108,108191.35,8840.28,1920.14,1650,12410.42,95780.93,"2022-04-28","4457-6795-6984-5977"
2225,1192,5,2022,88658.53,13298.78,4432.93,4743,111133.24,8865.85,1932.93,1342,12140.78,98992.46,"2022-05-27","4457-6795-6984-5977"
2226,1192,6,2022,93675.28,14051.29,4683.76,3964,116374.34,9367.53,2183.76,568,12119.29,104255.05,"2022-06-25","4457-6795-6984-5977"
2227,1192,7,2022,87897.57,13184.64,4394.88,4111,109588.09,8789.76,1894.88,576,11260.64,98327.45,"2022-07-27","4457-6795-6984-5977"
2228,1192,8,2022,92474.33,13871.15,4623.72,4118,115087.2,9247.43,2123.72,687,12058.15,103029.05,"2022-08-26","4457-6795-6984-5977"
2229,1192,9,2022,88361.81,13254.27,4418.09,2682,108716.18,8836.18,1918.09,962,11716.27,96999.9,"2022-09-28","4457-6795-6984-5977"
2230,1192,10,2022,88170.52,13225.58,4408.53,3813,109617.62,8817.05,1908.53,1000,11725.58,97892.05,"2022-10-26","4457-6795-6984-5977"
2231,1192,11,2022,87957.3,13193.59,4397.86,4742,110290.76,8795.73,1897.86,1452,12145.59,98145.16,"2022-11-28","4457-6795-6984-5977"
2232,1192,12,2022,85950.62,12892.59,4297.53,3055,106195.75,8595.06,1797.53,1014,11406.59,94789.16,"2022-12-27","4457-6795-6984-5977"
2233,1193,1,2022,63455.5,9518.32,3172.77,3866,80012.6,6345.55,672.77,523,7541.32,72471.27,"2022-01-25","6454-9533-2206-2893"
2234,1193,2,2022,65295.01,9794.25,3264.75,3441,81795.02,6529.5,764.75,1997,9291.25,72503.76,"2022-02-25","6454-9533-2206-2893"
2235,1193,3,2022,68136.41,10220.46,3406.82,4975,86738.69,6813.64,906.82,1544,9264.46,77474.23,"2022-03-28","6454-9533-2206-2893"
2236,1193,4,2022,65914.61,9887.19,3295.73,4170,83267.53,6591.46,795.73,1935,9322.19,73945.34,"2022-04-28","6454-9533-2206-2893"
2237,1193,5,2022,69470.37,10420.56,3473.52,4232,87596.44,6947.04,973.52,1580,9500.56,78095.89,"2022-05-26","6454-9533-2206-2893"
2238,1193,6,2022,66720.4,10008.06,3336.02,3771,83835.48,6672.04,836.02,1776,9284.06,74551.42,"2022-06-28","6454-9533-2206-2893"
2239,1193,7,2022,69792.26,10468.84,3489.61,3884,87634.71,6979.23,989.61,1606,9574.84,78059.87,"2022-07-26","6454-9533-2206-2893"
2240,1193,8,2022,68943.95,10341.59,3447.2,3235,85967.74,6894.39,947.2,1344,9185.59,76782.15,"2022-08-25","6454-9533-2206-2893"
2241,1193,9,2022,65620.69,9843.1,3281.03,3040,81784.83,6562.07,781.03,1060,8403.1,73381.73,"2022-09-25","6454-9533-2206-2893"
2242,1193,10,2022,66662.86,9999.43,3333.14,3354,83349.43,6666.29,833.14,1643,9142.43,74207.0,"2022-10-26","6454-9533-2206-2893"
2243,1193,11,2022,64935.63,9740.34,3246.78,4224,82146.75,6493.56,746.78,506,7746.34,74400.41,"2022-11-27","6454-9533-2206-2893"
2244,1193,12,2022,64235.48,9635.32,3211.77,3255,80337.58,6423.55,711.77,1296,8431.32,71906.26,"2022-12-28","6454-9533-2206-2893"
2245,1194,1,2022,54343.05,8151.46,2717.15,2221,67432.66,5434.3,217.15,1774,7425.46,60007.2,"2022-01-28","3392-4905-6967-7695"
2246,1194,2,2022,52105.66,7815.85,2605.28,2287,64813.79,5210.57,105.28,1319,6634.85,58178.94,"2022-02-26","3392-4905-6967-7695"
2247,1194,3,2022,52091.83,7813.77,2604.59,2829,65339.19,5209.18,104.59,1968,7281.77,58057.42,"2022-03-25","3392-4905-6967-7695"
2248,1194,4,2022,53276.78,7991.52,2663.84,2545,66477.13,5327.68,163.84,888,6379.52,60097.62,"2022-04-26","3392-4905-6967-7695"
2249,1194,5,2022,54745.42,8211.81,2737.27,2116,67810.5,5474.54,237.27,1750,7461.81,60348.69,"2022-05-27","3392-4905-6967-7695"
2250,1194,6,2022,52582.11,7887.32,2629.11,2818,65916.53,5258.21,129.11,1630,7017.32,58899.22,"2022-06-26","3392-4905-6967-7695"
2251,1194,7,2022,54833.92,8225.09,2741.7,2038,67838.71,5483.39,241.7,679,6404.09,61434.62,"2022-07-25","3392-4905-6967-7695"
2252,1194,8,2022,52402.05,7860.31,2620.1,2923,65805.46,5240.2,120.1,896,6256.31,59549.15,"2022-08-25","3392-4905-6967-7695"
2253,1194,9,2022,56233.33,8435.0,2811.67,2978,70458.0,5623.33,311.67,652,6587.0,63871.0,"2022-09-25","3392-4905-6967-7695"
2254,1194,10,2022,55948.72,8392.31,2797.44,4068,71206.46,5594.87,297.44,630,6522.31,64684.15,"2022-10-25","3392-4905-6967-7695"
2255,1194,11,2022,55693.97,8354.09,2784.7,4864,71696.76,5569.4,284.7,999,6853.09,64843.66,"2022-11-25","3392-4905-6967-7695"
2256,1194,12,2022,56033.7,8405.05,2801.68,2717,69957.44,5603.37,301.68,1225,7130.05,62827.38,"2022-12-27","3392-4905-6967-7695"
2257,1195,1,2022,28231.15,4234.67,1411.56,4495,38372.38,2823.12,0.0,1126,3949.12,34423.27,"2022-01-28","6989-1271-7013-3904"
2258,1195,2,2022,30058.12,4508.72,1502.91,3445,39514.74,3005.81,0.0,1494,4499.81,35014.93,"2022-02-25","6989-1271-7013-3904"
2259,1195,3,2022,29522.82,4428.42,1476.14,3868,39295.38,2952.28,0.0,1977,4929.28,34366.1,"2022-03-26","6989-1271-7013-3904"
2260,1195,4,2022,28662.54,4299.38,1433.13,2462,36857.05,2866.25,0.0,851,3717.25,33139.8,"2022-04-27","6989-1271-7013-3904"
2261,1195,5,2022,27998.51,4199.78,1399.93,4868,38466.21,2799.85,0.0,719,3518.85,34947.36,"2022-05-28","6989-1271-7013-3904"
2262,1195,6,2022,29728.44,4459.27,1486.42,2646,38320.12,2972.84,0.0,1888,4860.84,33459.28,"2022-06-28","6989-1271-7013-3904"
2263,1195,7,2022,29733.2,4459.98,1486.66,3055,38734.84,2973.32,0.0,651,3624.32,35110.52,"2022-07-25","6989-1271-7013-3904"
2264,1195,8,2022,29612.45,4441.87,1480.62,2332,37866.94,2961.24,0.0,874,3835.24,34031.69,"2022-08-27","6989-1271-7013-3904"
2265,1195,9,2022,29046.8,4357.02,1452.34,4781,39637.16,2904.68,0.0,614,3518.68,36118.48,"2022-09-27","6989-1271-7013-3904"
2266,1195,10,2022,29469.37,4420.41,1473.47,2300,37663.25,2946.94,0.0,1779,4725.94,32937.31,"2022-10-25","6989-1271-7013-3904"
2267,1195,11,2022,28952.36,4342.85,1447.62,3864,38606.83,2895.24,0.0,607,3502.24,35104.59,"2022-11-25","6989-1271-7013-3904"
2268,1195,12,2022,29027.87,4354.18,1451.39,4261,39094.44,2902.79,0.0,1078,3980.79,35113.66,"2022-12-28","6989-1271-7013-3904"
2269,1196,1,2022,23911.08,3586.66,1195.55,2560,31253.3,2391.11,0.0,1733,4124.11,27129.19,"2022-01-26","4554-2886-7197-4383"
2270,1196,2,2022,23670.77,3550.62,1183.54,4090,32494.92,2367.08,0.0,1013,3380.08,29114.85,"2022-02-25","4554-2886-7197-4383"
2271,1196,3,2022,21870.23,3280.53,1093.51,2995,29239.27,2187.02,0.0,1560,3747.02,25492.25,"2022-03-26","4554-2886-7197-4383"
2272,1196,4,2022,23031.33,3454.7,1151.57,4496,32133.6,2303.13,0.0,910,3213.13,28920.46,"2022-04-28","4554-2886-7197-4383"
2273,1196,5,2022,22924.29,3438.64,1146.21,3270,30779.15,2292.43,0.0,1263,3555.43,27223.72,"2022-05-28","4554-2886-7197-4383"
2274,1196,6,2022,22199.23,3329.88,1109.96,4500,31139.07,2219.92,0.0,668,2887.92,28251.15,"2022-06-25","4554-2886-7197-4383"
2275,1196,7,2022,22116.01,3317.4,1105.8,2273,28812.21,2211.6,0.0,1272,3483.6,25328.61,"2022-07-25","4554-2886-7197-4383"
2276,1196,8,2022,23925.8,3588.87,1196.29,2453,31163.96,2392.58,0.0,1022,3414.58,27749.38,"2022-08-28","4554-2886-7197-4383"
2277,1196,9,2022,22753.27,3412.99,1137.66,2595,29898.93,2275.33,0.0,1897,4172.33,25726.6,"2022-09-27","4554-2886-7197-4383"
2278,1196,10,2022,22991.64,3448.75,1149.58,4456,32045.96,2299.16,0.0,990,3289.16,28756.8,"2022-10-27","4554-2886-7197-4383"
2279,1196,11,2022,22170.62,3325.59,1108.53,4638,31242.75,2217.06,0.0,1324,3541.06,27701.68,"2022-11-28","4554-2886-7197-4383"
2280,1196,12,2022,22793.74,3419.06,1139.69,3919,31271.49,2279.37,0.0,587,2866.37,28405.11,"2022-12-26","4554-2886-7197-4383"
2281,1197,1,2022,23333.29,3499.99,1166.66,3485,31484.95,2333.33,0.0,1153,3486.33,27998.62,"2022-01-25","3527-3448-3584-6519"
2282,1197,2,2022,24902.28,3735.34,1245.11,4996,34878.74,2490.23,0.0,1113,3603.23,31275.51,"2022-02-27","3527-3448-3584-6519"
2283,1197,3,2022,22923.8,3438.57,1146.19,4552,32060.56,2292.38,0.0,641,2933.38,29127.18,"2022-03-28","3527-3448-3584-6519"
2284,1197,4,2022,23303.0,3495.45,1165.15,3768,31731.6,2330.3,0.0,764,3094.3,28637.3,"2022-04-28","3527-3448-3584-6519"
2285,1197,5,2022,24670.39,3700.56,1233.52,4609,34213.47,2467.04,0.0,1170,3637.04,30576.43,"2022-05-25","3527-3448-3584-6519"
